date,senator,ticker,amount,direction,returns_after_1d,returns_before_1d,returns_after_5d,returns_before_5d,returns_after_15d,returns_before_15d,returns_after_30d,returns_before_30d,adtv_before_1d,adtv_after_1d,adtv_before_5d,adtv_after_5d,adtv_before_15d,adtv_after_15d,adtv_before_30d,adtv_after_30d,daily_adtv
2017-06-22,David Perdue,URBN,8000.5,1.0,0.01659993857616593,0.011580709339293227,0.05552382706515813,-0.03905395929059219,0.049227283580610015,-0.10821852081268823,0.10360626470702883,-0.262558086976867,1613600.0,1377000.0,1768740.0,2754520.0,10418874.8,2001041.4,2875714.1333333333,2140237.3666666667,2382100.0
2017-06-23,David Perdue,CZR,8000.5,1.0,0.007407388569396156,0.004962798181780803,-0.012345679012345734,0.0,-0.05679010461877898,-0.028776996186674952,-0.0024690981264468004,-0.014598503561962128,616800.0,3807100.0,20008894.6,6994996.2,7879366.266666667,6923314.6,3867031.0,5446370.9,1029000.0
2017-06-23,David Perdue,LYV,-8000.5,-1.0,0.0005740659493707057,0.013085221602967101,0.00028697822874312884,-0.04338270444243619,0.02124000215917987,-0.015541092018821034,0.08754303167917743,0.024705886840820312,2426200.0,6753600.0,6978580.0,5642000.0,3273333.466666667,5443318.8,4633590.866666666,4029050.7333333334,2606600.0
2017-06-23,David Perdue,URBN,8000.5,1.0,0.016891848715895774,0.01659993857616593,0.04391895701538595,-0.018242118348398506,0.039977425412305756,-0.061806659135343334,0.053490925864173366,-0.2281616665700973,4352100.0,1580000.0,2241140.0,4502840.0,11021040.8,3124794.066666667,3683197.933333333,3246833.7,4060800.0
2017-06-26,David Perdue,CZR,8000.5,1.0,-0.01960782480441492,0.007407388569396156,-0.029411783955364257,-0.016867488263601293,-0.04411762918430462,-0.021582770009893504,-0.02205876784341043,-0.014492808374494848,451300.0,4213700.0,8119600.0,3692785.0,6320910.066666666,2518162.1333333333,1628374.9333333333,2263671.533333333,839700.0
2017-06-26,David Perdue,RF,8000.5,1.0,0.018181824929388135,0.013264589633750212,0.08218213815158637,-0.051724322992732885,0.05745484140296453,0.021556845478202247,0.08072736206509923,-0.02182120212913774,79400.0,2775400.0,7414734.4,1202040.0,826480.0,1462314.0666666667,2144096.8,1457497.5,20666600.0
2017-06-26,James M. Inhofe,NFX,-32500.5,-1.0,-0.009399863713526413,0.0043572595459540064,0.06254517540780791,-0.05403556552920019,-0.05314531169428138,-0.09281731534766324,-0.04772233196334308,-0.2042577335144108,6016000.0,927000.0,7282600.0,1978819.0,2725995.2666666666,2583876.1333333333,2719559.6333333333,37434464.733333334,2024607.0
2017-06-26,James M. Inhofe,RSPP,75000.5,1.0,0.0006182522011453084,0.009990624633774647,0.02627518791069905,0.05649894145891232,0.0157651363303295,-0.09052575901966242,-0.018856220456730743,-0.19866238964473615,248700.0,2613111.0,1000040.0,1133910.6,5108091.466666667,1452680.9333333333,1755633.4666666666,1823749.4,2437699.0
2017-06-27,Gary C. Peters,ARCC,8000.5,1.0,0.0030749926668494076,-0.004895754929932661,0.01599009661751416,-0.0018415734503335335,0.00799495643382686,-0.0032859457125749003,0.005535035800291688,0.01187070921373512,3477200.0,797200.0,1907200.0,738480.0,2706213.933333333,3014513.466666667,4995141.9,5511385.633333334,3046400.0
2017-06-27,Shelley Moore Capito,C,-8000.5,-1.0,0.014790659787882632,0.00705540268622129,0.06570130652069062,0.005007106006590822,0.038455515876561375,0.052778295183787405,0.07032408332772988,0.04575054902794018,2907700.0,37700.0,2622460.0,1099440.0,1326716.0666666667,1472706.4,5660364.7,1301794.1666666667,16416300.0
2017-06-27,Shelley Moore Capito,WFC,-8000.5,-1.0,0.022009348624142833,0.004914724460911568,0.04928542696424287,-0.005611728281737172,0.033483896088353005,0.02605649618579209,0.00025349714699429704,-0.0030013551803096394,4500.0,935300.0,3323203.4,2080780.0,2571713.3333333335,4165524.933333333,2311553.3,3657628.7,13496300.0
2017-06-28,Thomas R. Carper,QCOM,8000.5,1.0,-0.019230772456139356,0.013169765106732623,-0.024394680280996783,-0.0030179452238385807,-0.03899564684700396,-0.023813671515444,-0.06802013301813292,0.013638186957482201,7934300.0,57427200.0,575080.0,12223227.0,2802435.6666666665,6252709.0,2504839.6,3761582.933333333,7542400.0
2017-06-29,David Perdue,CZR,8000.5,1.0,0.017811724593606026,-0.039119858902840865,-0.012722646557420059,-0.024813896251401957,0.04834609574463222,-0.08604652937068491,0.1908396983613012,-0.028430197878575703,332500.0,3798200.0,10603454.2,3712319.4,6288226.666666667,3194588.4,1767901.5333333334,2930682.466666667,609300.0
2017-06-29,David Perdue,URBN,8000.5,1.0,0.005423014022425399,0.013743814879604743,-0.0016269352373443624,0.05552382706515813,-0.026572654930956396,0.12782875252752857,-0.03687637123002574,-0.05918366453241497,2208800.0,2428400.0,1922720.0,4309980.0,10647543.333333334,3091317.2666666666,3473436.6666666665,2886488.6333333333,1817100.0
2017-06-30,David Perdue,CZR,8000.5,1.0,-0.0100000381469727,0.017811724593606026,-0.03500003814697261,-0.012345679012345734,0.04499998092651358,-0.05882352941176472,0.16499996185302734,0.0025062273257367984,333300.0,2944900.0,9429197.0,3456212.2,5476206.666666667,2656430.7333333334,1756372.4,2487813.9,465700.0
2017-07-03,David Perdue,MOS,8000.5,1.0,-0.03786293591621226,0.041174062396093,-0.004206982872888454,0.023245968503690317,0.018931377897890123,0.009341952739918336,-0.1518722348136411,0.01162638357809298,2452300.0,1740700.0,542640.0,846560.0,1899819.8666666667,2474888.466666667,1523899.9,3443544.433333333,2389600.0
2017-07-05,David Perdue,CZR,8000.5,1.0,-0.007751918117475554,-0.02272721580456105,0.010335857966305095,-0.03249998092651363,0.07493533989691259,-0.10208811756277836,0.16279067475093334,-0.053789747698357204,513100.0,3349600.0,8745717.2,3170288.8,6220606.666666667,2691679.466666667,1730390.5,2408936.066666667,504100.0
2017-07-07,David Perdue,URBN,8000.5,1.0,-0.035850073486279,0.0233463080398828,-0.0043454603133687986,-0.0016269352373443624,0.05268871925008978,0.012651239734624564,0.04671377607167404,-0.02074464922741215,1742700.0,1024800.0,1492920.0,2389820.0,17261898.466666665,1863221.2666666666,2695993.966666667,2033353.9666666666,4320100.0
2017-07-07,James M. Inhofe,C,-75000.5,-1.0,-0.003828216037968124,0.004139963875370745,-0.017522994451769303,0.013884481671902593,-0.007067799665478436,0.05943806860676859,-0.015044102782420632,0.09057298088870813,3478200.0,57700.0,1699500.0,1808100.0,937665.2666666667,1360364.4666666666,3738224.1333333333,1294315.8,14735300.0
2017-07-13,Sheldon Whitehouse,BMY,-8000.5,-1.0,0.00877997840167688,-0.006722390382321919,0.014084732414813672,-0.011034973875467258,0.015182013786341653,-0.018163831907964667,0.0640206265986678,0.020417815513984694,307100.0,1149700.0,1779394.4,1693060.0,6583927.8,2712000.0,3606882.066666667,1906478.1,8130900.0
2017-07-14,Pat Roberts,T,8000.5,1.0,0.002479217955641655,0.002485379753753847,0.005785275575326043,-0.018388293571951486,0.05867804656434372,-0.03074862930390765,0.046556723301197867,-0.0499491100198286,0.0,983400.0,970780.0,1035100.0,4866534.2,2313946.6666666665,1813429.9666666666,2079063.3333333333,31195294.0
2017-07-18,Pat Roberts,BAC,8000.5,1.0,0.006694801257977501,-0.004995849793441032,0.024267973329409553,-0.028455206388724674,0.041841145400841384,0.0441242094204084,-0.013388837625278316,0.06648826961007193,15313000.0,1965900.0,931340.0,908100.0,981054.4,894442.0,4385032.533333333,1172811.1333333333,107981400.0
2017-07-20,"Angus S. King, Jr.",IBM,-8000.5,-1.0,-0.00392824166284822,0.0008809071461488571,-0.017540466338622385,-0.03885960309368364,-0.029265860908929686,-0.049317572600398374,-0.02112139863209994,-0.02198951527612869,26500.0,523.0,857092.0,573164.6,3223090.066666667,2515328.0,5577176.8,2525300.2,7543961.0
2017-07-20,David Perdue,CZR,8000.5,1.0,0.0,0.040404099759346446,-0.016990309465458098,0.07291664390100472,0.09466013686800223,0.00733494439775817,0.11650483369355369,-0.04629629547867431,409100.0,2211900.0,17610770.2,3737059.4,17892766.666666668,3158120.8,2109052.466666667,2784132.8333333335,1332500.0
2017-07-20,James M. Inhofe,MSFT,75000.5,1.0,-0.0057935568961793305,0.004874467176130937,-0.01428176529664027,0.034136963235186446,-0.03786035909292118,0.0633240538936859,0.012777522989623202,0.02527964566507479,0.0,1488300.0,1688360.0,706360.0,4866803.133333334,4056160.2666666666,2992370.933333333,2963081.1,42361000.0
2017-07-21,David Perdue,LYV,-8000.5,-1.0,0.005455558204361832,0.007696502778343106,0.02236769498737745,0.03325818264938474,0.04582652242685081,0.058619656849099755,0.09383520570177573,0.02430843558618956,2152200.0,4822200.0,4323200.0,3104220.0,1717585.6666666667,3955495.933333333,3772789.533333333,3362289.8,1494100.0
2017-07-21,David Perdue,URBN,8000.5,1.0,-0.02674102669544165,-0.009928207730790506,0.07966564551794342,-0.020730996309233585,-0.010584987519883682,-0.026572654930956396,0.17548743647041687,0.09785934826540355,1772900.0,1782200.0,1459040.0,5178520.0,7813914.066666666,2964561.2666666666,3062286.966666667,2491733.966666667,2742800.0
2017-07-24,David Perdue,CZR,8000.5,1.0,0.002392399297694192,0.014563069490542535,-0.023923445412730615,0.09424079586966161,0.11483251972896658,0.04499998092651358,0.14114836443939138,-0.01647060618681062,803100.0,1827800.0,13113473.4,3824861.0,11019366.666666666,2495222.8666666667,1906743.1666666667,2462116.2,1038600.0
2017-07-24,Pat Roberts,TJX,8000.5,1.0,0.026905562347188328,-0.02930940954167538,0.050971564282803694,-0.04917551440484924,0.045286649348003305,-0.07302173101103993,0.08612482171964131,-0.09201951196048763,437900.0,127000.0,2623620.0,1211400.0,3328622.2666666666,10813623.0,3155411.8666666667,6628942.3,14687400.0
2017-07-25,Patrick J. Toomey,PEY,-32500.5,-1.0,-0.0023378388580304055,0.01182705044666843,0.0005846342901085766,0.022102520656133384,-0.019356089146526312,0.015460714397988129,-0.015252864223089357,0.004635225342963123,3075100.0,20856025.0,1865730.0,7235565.0,2769582.8666666667,5066735.0,18567839.533333335,3542804.1666666665,210500.0
2017-07-25,Sheldon Whitehouse,BTO,8000.5,1.0,-0.016639037042527893,0.01206870540994509,-0.008597089191809237,0.018069025192887667,-0.05407657801917365,-0.0366014869811796,-0.0953965999549482,0.00557740048720734,153600.0,1022900.0,1755640.0,7240360.0,1515488.6,4169523.0,4509652.333333333,3016768.1666666665,30200.0
2017-07-25,Sheldon Whitehouse,C,8000.5,1.0,-0.0007345649858467862,0.02919785828222521,0.0230783563282273,0.017042892842888735,0.003744860998287969,-0.003369736064908091,-0.005853981438609601,0.05768028822016147,3591700.0,64300.0,1607260.0,1022040.0,1520568.4666666666,2643416.3333333335,4554010.833333333,2020024.1333333333,30833600.0
2017-07-25,Sheldon Whitehouse,HPQ,8000.5,1.0,-0.007727867894433249,0.008836048016681808,-0.013910526202165818,0.05546521780054081,-0.019062145264511887,0.10535311846717943,-0.002060697830757241,0.09290549380484414,3207160.0,83100.0,1629082.4,1292783.0,18292893.333333332,1328626.5333333334,2952002.933333333,2189291.5,9266600.0
2017-07-26,James M. Inhofe,GE,-32500.5,-1.0,0.007815385731127167,0.005896167212026127,-0.0027354117672482303,-0.05011112489456926,-0.019148350694426997,-0.06435107607037549,-0.061352142818386635,-0.09293953111049935,726800.0,321300.0,2412770.2,4938060.0,4114799.2666666666,4607696.666666667,4068673.533333333,6794371.666666667,8499516.0
2017-07-27,David Perdue,URBN,8000.5,1.0,0.004665538671219771,0.034871327637482574,-0.02747541013431931,0.06398244944605347,-0.01814413503671719,0.07226243251521614,0.12078796335517739,0.05756585293777183,7446500.0,1086800.0,1848660.0,3744000.0,14395131.266666668,2595942.0,5131879.6,3615074.3333333335,3090400.0
2017-07-28,David Perdue,CZR,8000.5,1.0,0.019999980926513672,-0.012345679012345734,0.014999961853027433,-0.029126231570822836,0.1149999618530273,0.030927855323080733,0.23500003814697257,-0.022004926462152907,215500.0,1232800.0,10355859.0,3790905.2,9066440.0,2641905.2666666666,1764598.0333333334,2523625.033333333,437700.0
2017-07-28,David Perdue,LYV,-8000.5,-1.0,-0.005602963901747304,0.011332923728599953,-0.0032016791182064575,0.02236769498737745,0.02401284783540869,0.09494595511138804,0.09818570838104668,0.03707803473211202,3977300.0,5342000.0,6052720.0,7166840.0,2213377.066666667,5745012.666666667,3643373.8333333335,5543981.266666667,1772700.0
2017-07-28,Pat Roberts,BAC,-8000.5,-1.0,0.003745279887043429,-0.0033181017906319665,0.039117420539158676,0.009663808422494258,-0.017062063048698728,-0.032219135733162374,-0.02290911203726398,0.020815568881806357,14449400.0,568400.0,1228600.0,607240.0,1279142.6,734751.8666666667,7722210.466666667,1512427.2333333334,50143400.0
2017-07-28,Pat Roberts,BIDU,-32500.5,-1.0,0.02886366410688912,0.0945273631840795,0.027500013871626372,0.138834291029462,0.003136374733664793,0.21278945646240022,0.06136363636363629,0.24766062335090555,2226194.0,869200.0,995983.0,914767.8,8213722.2,1610789.2666666666,7020561.3,1822157.9666666666,12591500.0
2017-07-28,Pat Roberts,NFLX,-32500.5,-1.0,-0.01293191540342642,0.007444715704391758,-0.020484618296038315,-0.02386761514927338,-0.09508802781139092,0.2254627930595976,-0.01249721732706699,0.2127042695553263,4625200.0,3129743.0,6855860.0,1783937.6,5696564.6,2398692.2666666666,4591043.0,18886332.966666665,6201900.0
2017-07-28,Sheldon Whitehouse,COF,32500.5,1.0,0.014240401140963588,0.002004872088066101,-0.0019327326182126958,-0.03377309027694786,-0.035986013661673866,0.029939536867564343,-0.0651912814711938,0.044499101838373134,3414200.0,288300.0,22088060.0,3488880.0,1295100.0,4912413.0,1921155.8,3803631.066666667,3164200.0
2017-07-28,Sheldon Whitehouse,CSCO,8000.5,1.0,-0.002220918763056412,-0.0015835198310871768,0.00888290911252243,-0.010050267640400845,-0.03648484841057553,0.020064932964535043,0.021256205451989363,0.00742513424957858,833200.0,29755200.0,3852980.0,7278359.0,8974407.066666666,4625262.133333334,1733457.8333333333,3175743.9,15771000.0
2017-07-28,Sheldon Whitehouse,GS,8000.5,1.0,0.007692069883175279,0.009617035668226581,0.027637370181438303,0.015577885616200327,-0.00652923910782488,-0.007413114927998454,-0.008027455269235317,0.0017021784439621435,773300.0,6233200.0,10443400.0,3314820.0,2414980.6666666665,2676543.3333333335,3333666.2666666666,2087915.4,2483200.0
2017-07-28,Sheldon Whitehouse,JCI,8000.5,1.0,-0.01740664577435158,-0.012456165829639043,-0.01185658449128657,-0.10296430289128355,-0.06533804733775272,-0.08155713239193663,-0.006054369233169377,-0.04915644964370536,724065.0,8919300.0,1683940.0,1864020.0,3771443.0,3221146.2,1688829.8666666667,3012801.6666666665,14471800.0
2017-07-28,Sheldon Whitehouse,SBUX,8000.5,1.0,-0.0003705420871003007,-0.09243688025255448,0.026666634498666353,-0.0686443421367251,-0.01966859694080647,-0.06960709134869358,0.004886180602080126,-0.1013478779650474,858900.0,534026.0,1135389.2,1580585.2,2121460.0,1810417.6,3557988.8666666667,2177163.2666666666,53454800.0
2017-07-28,Sheldon Whitehouse,TSLA,8000.5,1.0,-0.034619599719763694,0.001823831604937487,0.06518046935737343,0.020310562123053266,0.0369773586661708,0.06975929115463231,0.0854150327732166,-0.10728942660935781,16886500.0,3678400.0,2231380.0,2868628.6,1733806.6666666667,2169166.6,4771445.966666667,2154486.6,73206000.0
2017-07-31,Pat Roberts,BIDU,32500.5,1.0,-0.003313452528280525,0.02886366410688912,0.003578517944564652,0.1394412940252372,-0.017097460886335014,0.23735863535888568,0.04970178792420743,0.30175983291503594,2277648.0,1272200.0,1121840.0,1265607.8,8254429.2,1964055.9333333333,6870523.266666667,2305554.6333333333,8565200.0
2017-07-31,Pat Roberts,NFLX,32500.5,1.0,0.0020367450717202473,-0.01293191540342642,-0.0018165904679188216,-0.03326060283218579,-0.08202140732633534,0.18988672195491607,0.01921166004634922,0.19215118677686482,6780400.0,4345237.0,8862880.0,2214967.4,3977723.4,2913889.466666667,4528652.966666667,20768995.033333335,4883600.0
2017-08-01,Pat Roberts,COF,8000.5,1.0,-0.0034879077379927903,-0.0019730724791143794,-0.0011515033895478366,-0.012401155384399454,-0.04869335064576441,0.06132765567120346,-0.06306112753045134,0.05236722442459385,3845100.0,335900.0,13585620.0,3513620.0,1845246.6666666667,5303385.866666666,2538624.6,4045875.6333333333,2276400.0
2017-08-01,Pat Roberts,SBUX,8000.5,1.0,0.012790079853247871,0.01389423718307592,0.0006597868144913033,-0.06524332538788724,-0.0006248192624916937,-0.05474950486307251,-0.0035617652966417612,-0.10131361091224678,1088900.0,1000717.0,1137268.0,1865483.4,2207866.6666666665,7759750.666666667,2703479.0,5734072.833333333,18120900.0
2017-08-01,Pat Roberts,WF,8000.5,1.0,-0.012150321797354202,0.011509863985186719,-0.024300804158209344,-0.006133803813705985,-0.05072313385271876,0.06206464525785371,-0.12574731270889816,0.13160183841575224,465500.0,19350300.0,1400060.0,4652160.0,1753300.0,4739104.4,3639175.6,4265415.466666667,11400.0
2017-08-02,David Perdue,WMT,-8000.5,-1.0,0.004222108568065597,0.00037242227653422333,0.019785641552695354,0.020658924670199363,-0.0008324450214245438,0.08912622448893925,-0.0043314080557211865,0.06605767968989706,3942200.0,167036.0,4182960.0,745947.2,2978260.0,4179510.2666666666,2149414.2666666666,6268591.566666666,26019000.0
2017-08-03,David Perdue,AXTA,32500.5,1.0,-0.03452992235493457,-0.07903023333731896,-0.036581186147836564,-0.08163266406057568,0.009572673047709701,-0.11604714822848294,0.0,-0.09750076711785083,207400.0,259800.0,5061013.2,4501420.0,9069041.133333333,5619041.666666667,2400018.933333333,3431561.2,9664300.0
2017-08-03,David Perdue,WLK,-32500.5,-1.0,0.007777355120907714,-0.02663638739629537,-0.003889074947578508,-0.009557673750784756,0.04709758837369993,-0.005158179027597853,0.14768299463111645,0.10663076775067482,83400.0,1889700.0,1473597.0,7459754.2,2904433.3333333335,5364764.733333333,2168441.3666666667,3871246.966666667,2105600.0
2017-08-03,David Perdue,WMT,-40501.0,-1.0,-0.00482232907804403,0.004222108568065597,0.0036768835089289187,0.01366277562606899,-0.025191479940562256,0.07754831739760659,0.00019279296895513554,0.06072902670247804,5006700.0,207671.0,4131000.0,887214.2,2828953.3333333335,4256540.733333333,1969824.7,5407386.966666667,29840700.0
2017-08-04,David Perdue,AXTA,8000.5,1.0,-0.005665717022269479,-0.03452992235493457,0.017351266823284472,-0.11694808707482018,0.03186967513543415,-0.15449106344389485,0.03505664940304509,-0.1270478793466031,412900.0,292700.0,2976375.6,4273500.0,10726208.6,8928068.533333333,1790480.8,5126998.7,6832900.0
2017-08-04,David Perdue,HBI,32500.5,1.0,0.0,0.018875697411752546,-0.008611881893685114,0.043833210948996726,0.0054741607626727085,0.07051560392210643,0.024531041712197776,0.091685634031341,9120900.0,1156600.0,2667480.0,1017077.4,4132430.0,2137885.933333333,1940982.8666666667,1485788.9,6537500.0
2017-08-04,David Perdue,LYV,-8000.5,-1.0,0.014186262597384092,0.0010718359017802825,0.026231250701981956,-0.0032016791182064575,0.05139181310434249,0.05298762943548607,0.12874725588898994,0.08636235165497297,1514200.0,8755600.0,4748740.0,4278400.0,1825237.7333333334,4596218.333333333,3431040.3666666667,3398720.8,937300.0
2017-08-04,David Perdue,WLK,-32500.5,-1.0,0.006288863683392654,0.007777355120907714,-0.009003910990612152,-0.014507328065952452,0.04716320173326238,-0.0038439857507414077,0.15760129225453512,0.10712006487415593,96700.0,1519400.0,3314757.8,5566994.4,2878866.6666666665,5342044.8,1884449.9,3801147.1333333333,824900.0
2017-08-04,David Perdue,WMT,-65001.0,-1.0,0.009939925898133861,-0.00482232907804403,0.005289499134033093,0.008395126379254547,-0.016841923732059172,0.05423111155088689,0.00028823617243789457,0.0656782810413914,4362300.0,227172.0,9292360.0,2212894.4,2719966.6666666665,4731971.4,1782749.9,5826768.8,21425400.0
2017-08-04,James M. Inhofe,FLR,-75000.5,-1.0,-0.02196696562265832,-0.08663946074901674,-0.02471268354228473,-0.10139088166238741,-0.05716414202604592,-0.11293204978254356,0.00897998570560321,-0.08933854039948652,0.0,140200.0,687177.4,140025.0,3958523.8,2080578.9333333333,3134036.033333333,2765094.466666667,8168000.0
2017-08-07,David Perdue,AXTA,8000.5,1.0,0.012820534591513333,-0.005665717022269479,0.03418806960219478,-0.10857143099345856,0.04273507002136334,-0.15827339898210702,0.04273507002136334,-0.12085161383249332,410500.0,365200.0,4189756.2,4766040.0,6817430.6,4983698.733333333,1792217.0333333334,3388912.933333333,3600000.0
2017-08-07,David Perdue,HBI,8000.5,1.0,0.013585967428590973,0.0,0.002988052807235464,0.05977348052816445,0.015416821361655009,0.05977348052816445,0.023702404661228638,0.07477891483454013,5434000.0,1684700.0,2977140.0,1254037.4,2926940.0,2134949.6,1451203.9333333333,1625511.1666666667,7655300.0
2017-08-07,David Perdue,WMT,-8000.5,-1.0,0.003813980096974756,0.009939925898133861,-0.0008905262860012808,0.016126801575551797,-0.03394627996853694,0.06429194326291632,-0.008937902895412297,0.08604999822319881,5057300.0,295171.0,4988100.0,1057694.2,2991533.3333333335,3613010.8,1535724.3,7408572.4,16453500.0
2017-08-07,Pat Roberts,BAC,8000.5,1.0,-0.0024039434266731607,-0.00040010037284743394,-0.021634666881994336,0.03482595643055886,-0.04967936129700523,0.039134283560187555,0.0010881739496320098,0.09377734033793406,15906400.0,2135500.0,1305840.0,853320.0,1473123.9333333333,1677867.2666666666,4368610.366666666,1657636.2666666666,41860900.0
2017-08-07,Pat Roberts,SBUX,-8000.5,-1.0,-0.015529039757384622,0.00342701579464344,-0.03900312830643282,0.03056690568305509,-0.01769579049052339,-0.046288339964921654,-0.013723104583698187,-0.06988815500639767,465800.0,637859.0,2692130.4,934731.8,1567826.6666666667,1324823.6666666667,2388777.6,2259195.0,7253900.0
2017-08-07,Patrick J. Toomey,T,-32500.5,-1.0,-0.00415375611742852,0.002341629829136105,-0.0005189130010359033,-0.01230778244249009,-0.015057234562688482,0.058532745268924824,-0.008047705433033125,0.03259345955672921,0.0,1288800.0,965720.0,930320.0,2917830.2,6693506.666666667,2491355.6666666665,4176230.0,22277227.0
2017-08-08,Bill Cassidy,AAPL,-8000.5,-1.0,0.006122108894866418,0.00799694907057047,0.01345934197342169,0.0668444036344844,0.021675248892027987,0.06663117578177569,-0.021221199293750548,0.09779217351696201,264000.0,189000.0,1531822.0,1595712.4,4515870.8,2060677.4666666666,2938691.8666666667,2294094.966666667,144823600.0
2017-08-08,David Perdue,AXTA,8000.5,1.0,-0.004571064193882646,0.012820534591513333,0.018635681059927744,-0.10368733235559424,0.02918424430801636,-0.14363139662491753,0.03410686691770248,-0.11097215575054886,404500.0,340200.0,5090934.8,5663140.0,6581066.733333333,7272352.4,2498269.566666667,4317131.4,3709700.0
2017-08-08,David Perdue,CZR,8000.5,1.0,0.10025062273257368,-0.012376237156320857,0.14035083358302547,-0.01724130479188002,0.1378446062572889,0.023076962202023266,0.27568921251457756,-0.02205876784341043,603700.0,1266800.0,9027395.2,3302646.0,6142986.666666667,2819840.3333333335,1509844.0666666667,2578741.3666666667,590200.0
2017-08-08,David Perdue,HBI,8000.5,1.0,-0.012591769478448644,0.013585967428590973,-0.016995325875211575,0.06857662860726932,-0.00309847893381876,0.0784059647182842,0.007119628120395349,0.08219788162949482,8658200.0,3036400.0,3159780.0,1367071.2,3696353.3333333335,2256479.933333333,1518319.1,1646730.1,7161100.0
2017-08-08,David Perdue,WLK,-8000.5,-1.0,0.00963073302443429,-0.011930689711819986,0.008912177325659743,-0.011930689711819986,0.07546366275362848,0.002738257694294921,0.17002271287632054,0.11169683270809028,91500.0,1325300.0,1474372.8,5963107.0,2879313.3333333335,4664989.0,2252174.9,3605295.7,523400.0
2017-08-09,David Perdue,DIS,65001.0,1.0,-0.014392868170558182,-0.03879224509818224,-0.006126697039724571,-0.05374053926781264,0.00038896697813606274,-0.03735252191092331,-0.0383157387281714,-0.01721872952025416,377200.0,656900.0,1473357.6,1023620.0,4363272.8,1962353.4,3369274.7333333334,2703135.2666666666,27877600.0
2017-08-09,David Perdue,EMR,40501.0,1.0,-0.01482610661170325,0.0013346166726959652,-0.011827355548574503,-0.007859522924799522,-0.02332163572419188,-0.0014746326310173252,0.05680471377891516,0.03190043039667101,648200.0,1493200.0,7629360.0,1186591.4,3216596.6666666665,2053271.6,3414829.8,3190999.3333333335,1775400.0
2017-08-09,David Perdue,GE,-65001.0,-1.0,-0.01594710853693515,0.005868620859696749,-0.023726349913568034,0.00744503520418327,-0.055620367214074484,-0.04565685069786385,-0.027721084686792352,-0.05512687001078509,3145100.0,1579500.0,1804621.2,4561440.0,2174256.3333333335,3500300.0,2921046.0,4861166.666666667,6191213.0
2017-08-09,David Perdue,SLB,32500.5,1.0,-0.016643895457080116,0.0,-0.02717992403945879,-0.0526542454795067,-0.0320659559821197,-0.028914568809063845,0.0479508272651481,0.001989240266736525,49500.0,300.0,4312457.6,260749.0,3540414.933333333,2573603.0,3330048.566666667,3931728.933333333,6274900.0
2017-08-09,David Perdue,URBN,8000.5,1.0,-0.06065566935953737,-0.03276960025017317,0.07978147828905602,-0.040880539295830465,0.10874326565198489,0.008264441966000513,0.24262299011826594,0.00660060120299355,1888700.0,944900.0,1356120.0,2370540.0,10171610.8,2115867.4,4533955.7,3359410.3666666667,3927700.0
2017-08-09,David Perdue,WLK,-8000.5,-1.0,-0.015375882571489807,0.00963073302443429,0.011247143706291318,-0.015280946910747994,0.09018998930846323,-0.003688077788066124,0.15272303021791345,0.11209606154313079,112200.0,1454600.0,1296861.6,5102654.6,4824113.333333333,4323791.533333333,2166068.2,3566632.2666666666,977700.0
2017-08-10,David Perdue,AXTA,8000.5,1.0,0.019517360933439365,-0.004591987397350339,0.030872921308129797,-0.036581186147836564,0.04755145983237541,-0.1460605968128551,0.030163249548070814,-0.12511638912897705,253300.0,587000.0,6580181.4,6574460.0,10959496.066666666,7952238.2,1996460.8666666667,4859942.633333334,3967000.0
2017-08-10,David Perdue,HBI,8000.5,1.0,0.005462054633120994,-0.01480841889496598,0.0033611031771552113,0.0046140036680633045,0.01932781529191674,0.029664680992389725,0.031092524696558543,0.04814004765479685,8248800.0,2519800.0,2940780.0,1554737.4,4099276.6666666665,2526334.8,1716358.2333333334,1792369.0666666667,3972500.0
2017-08-10,David Perdue,LYV,-8000.5,-1.0,-0.03206262151462258,0.05626668294270831,-0.01439029755216048,0.06136122546230727,0.008836113828022185,0.08878503153940853,0.09820750643037957,0.1382184332972216,2176700.0,39690300.0,5742700.0,10665180.0,2992940.533333333,6966586.0,4651893.2,4804310.133333334,13510700.0
2017-08-10,David Perdue,WBA,-32500.5,-1.0,0.012163140093769398,-0.018823505376266092,0.019320306926094988,-0.01603957092809427,0.027007228768054725,-0.0006264203033211624,-0.011931342890999397,0.034504960518886296,662500.0,596100.0,8931800.0,2288612.8,1919085.7333333334,4190691.4,6992264.6,4573598.366666666,4719800.0
2017-08-10,David Perdue,WLK,-8000.5,-1.0,0.0026026142264092833,-0.015375882571489807,0.007808149555094346,-0.003889074947578508,0.11518923224138522,-0.012423418146843557,0.171448784903524,0.059760726322153346,136400.0,1628100.0,2258392.8,6011461.4,3517520.0,5148993.8,2940650.1,4103392.7,1131300.0
2017-08-10,David Perdue,WMT,-48501.5,-1.0,-0.003223369205348048,-0.011640804489323253,-0.011901807152532196,0.0036768835089289187,-0.03211011574712341,0.06771014200749681,-0.014009286336767568,0.060872411847017416,3679900.0,248307.0,4113980.0,848521.4,3420373.3333333335,4968672.466666667,2200390.1,6640809.366666666,24135000.0
